theory_id,paper_url,paper_name,paper_year
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11060870/,Cellular senescence of granulosa cells in the pathogenesis of polycystic ovary syndrome,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11060996/,Osteocytes and Paget’s Disease of Bone,2024
T3497,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061004/,Extracellular Vesicles and Exosomes in the Control of the Musculoskeletal Health,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061203/,Mitochondrial antioxidant elamipretide improves learning and memory impairment induced by chronic sleep deprivation in mice,2024
T9996,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061375/,Chinese medicine in the treatment of non-alcoholic fatty liver disease based on network pharmacology: a review,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061391/,Research on the metabolic regulation mechanism of Yangyin Qingfei decoction plus in severe pneumonia caused by Mycoplasma pneumoniae in mice,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061424/,A new perspective on prostate cancer treatment: the interplay between cellular senescence and treatment resistance,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061492/,Mechanisms of mitochondrial dysfunction in ovarian aging and potential interventions,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061536/,Role of nutraceutical against exposure to pesticide residues: power of bioactive compounds,2024
T9580,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061617/,Biomaterial-enhanced treg cell immunotherapy: A promising approach for transplant medicine and autoimmune disease treatment,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061709/,Macrophage based drug delivery: Key challenges and strategies,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11061967/,"N, N-Dimethyltryptamine, a natural hallucinogen, ameliorates Alzheimer’s disease by restoring neuronal Sigma-1 receptor-mediated endoplasmic reticulum-mitochondria crosstalk",2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11062027/,Association of the immediate perioperative dynamics of circulating DNA levels and neutrophil extracellular traps formation in cancer patients,2024
T8390,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11062141/,Impact of diabetes mellitus on osteoarthritis: a scoping review on biomarkers,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11062184/,Adventitious rooting in response to long-term cold: a possible mechanism of clonal growth in alpine perennials,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11062370/,"Sweet, bloody consumption – what we eat and how it affects vascular ageing, the BBB and kidney health in CKD",2024
T2936,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11062616/,The interaction between gut microbiome and bone health,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11062927/,Multimodal cell atlas of the ageing human skeletal muscle,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063017/,Neutrophil-activating secretome characterizes palbociclib-induced senescence of breast cancer cells,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063110/,Redox Biomarkers – An Effective Tool for Diagnosing COVID-19 Patients and Convalescents,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063135/,How to obtain an integrated picture of the molecular networks involved in adaptation to microgravity in different biological systems?,2024
T8390,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063162/,Transcriptome analysis of cardiac endothelial cells after myocardial infarction reveals temporal changes and long-term deficits,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063201/,The role of IFI16 in regulating PANoptosis and implication in heart diseases,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063328/,The occurrence and development of induced pluripotent stem cells,2024
T9545,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063338/,Childhood unpredictability and sleep quality in adulthood: the mediating roles of life history strategy and perceived stress,2024
T5029,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063371/,Global research trends and emerging opportunities for integrin adhesion complexes in cardiac repair: a scientometric analysis,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063379/,The causality of gut microbiota on onset and progression of sepsis: a bi-directional Mendelian randomization analysis,2024
T3497,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063519/,Dynamically stiffening biomaterials reveal age- and sex-specific differences in pulmonary arterial adventitial fibroblast activation,2024
T3497,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063643/,Integrated proteomic profiling identifies amino acids selectively cytotoxic to pancreatic cancer cells,2024
T5029,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063650/,Sebaceous gland organoid engineering,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063751/,Deciphering microglial activation and neuronal apoptosis post‑traumatic brain injury: The role of TYROBP in inflammation regulation networks,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063870/,Impaired hemoglobin clearance by sinusoidal endothelium promotes vaso-occlusion and liver injury in sickle cell disease,2023
T7008,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11063933/,Tubular CPT1A deletion minimally affects aging and chronic kidney injury,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11064188/,Study on the Mechanism of Yadanzi Oil in Treating Lung Cancer Based on Network Pharmacology and Molecular Docking Technology,2024
T9996,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11064223/,Adopting Mechanistic Molecular Biology Approaches in Exposome Research for Causal Understanding,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11064295/,Association between plasma metal exposure and health span in very elderly adults: a prospective cohort study with mixture statistical approach,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11064363/,Type 2 diabetic mellitus related osteoporosis: focusing on ferroptosis,2024
T3891,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11064399/,Bone marrow mesenchymal stem cell-derived exosomes shuttle microRNAs to endometrial stromal fibroblasts that promote tissue proliferation /regeneration/ and inhibit differentiation,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11064519/,Analyzing the safety of the parasiticide fungus Mucor circinelloides: first insights on its virulence profile and interactions with the avian gut microbial community,2024
T3891,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11064847/,Unlocking the potential of exosomes: a breakthrough in the theranosis of degenerative orthopaedic diseases,2024
T3497,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11065115/,Systems Approaches to Cell Culture-Derived Extracellular Vesicles for Acute Kidney Injury Therapy: Prospects and Challenges,2024
T3891,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11065237/,Aging in zebrafish is associated with reduced locomotor activity and strain dependent changes in bottom dwelling and thigmotaxis,2024
T9545,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11065475/,Current global status of male reproductive health,2024
T2546,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11065703/,Characterisation of premature cell senescence in Alzheimer’s disease using single nuclear transcriptomics,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11065862/,Association between biological aging and diabetic retinopathy,2024
T5430,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11065868/,Association between biological aging and periodontitis using NHANES 2009–2014 and mendelian randomization,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11066062/,Disease related changes in ATAC-seq of iPSC-derived motor neuron lines from ALS patients and controls,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11066302/,Chronic pain as an emergent property of a complex system and the potential roles of psychedelic therapies,2024
T2546,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11066435/,Guidelines for the role of autophagy in drug delivery vectors uptake pathways,2024
T9996,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11066598/,"Randomized controlled trials of non-pharmacological interventions for healthy seniors: Effects on cognitive decline, brain plasticity and activities of daily living—A 23-year scoping review",2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11066689/,"Obesity, dyslipidemia, and cardiovascular disease: A joint expert review from the Obesity Medicine Association and the National Lipid Association 2024",2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11067114/,"Emerging technology has a brilliant future: the CRISPR-Cas system for senescence, inflammation, and cartilage repair in osteoarthritis",2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11067244/,Single-sEV profiling identifies the TACSTD2 + sEV subpopulation as a factor of tumor susceptibility in the elderly,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11067304/,Ion channel Piezo1 activation aggravates the endothelial dysfunction under a high glucose environment,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11067340/,Mitochondrial transplantation exhibits neuroprotective effects and improves behavioral deficits in an animal model of Parkinson's disease,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11067450/,Senolytic and senomorphic agent procyanidin C1 alleviates structural and functional decline in the aged retina,2024
T5125,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11067727/,Prior infections are associated with smaller hippocampal volume in older women,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11067770/,"ß-Hydroxy-ß-methylbutyrate: A feed supplement influencing performance, bone metabolism, intestinal morphology, and muscle quality of laying hens: a preliminary one-point study",2024
T8390,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11067774/,"Effects of L-Leu-L-Leu peptide on growth, proliferation, and apoptosis in broiler intestinal epithelial cells",2024
T5430,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11068008/,"Early-life exposure to tobacco, genetic susceptibility, and accelerated biological aging in adulthood",2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11068043/,The Molecular Biological Mechanism of Hydrogen Therapy and Its Application in Spinal Cord Injury,2024
T5029,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11068057/,Advancing Tissue Damage Repair in Geriatric Diseases: Prospects of Combining Stem Cell-Derived Exosomes with Hydrogels,2024
T3891,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11068303/,"Hair cell regeneration, reinnervation, and restoration of hearing thresholds in the avian hearing organ",2024
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11068357/,Metabolic and neurobehavioral disturbances induced by purine recycling deficiency in Drosophila,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11068621/,Prophylactic zinc and therapeutic selenium administration in adult rats prevents long-term cognitive and behavioral sequelae by a transient ischemic attack,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11068691/,Exosomal YB-1 facilitates ovarian restoration by MALAT1/miR-211-5p/FOXO3 axis,2024
T7008,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11068934/,Systems genetics analysis of human body fat distribution genes identifies adipocyte processes,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11069002/,The influence of the gut-brain axis on anxiety and depression: A review of the literature on the use of probiotics,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11069164/,"Homoharringtonine: updated insights into its efficacy in hematological malignancies, diverse cancers and other biomedical applications",2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11069203/,The association of depressive symptoms with handgrip strength and gait speed in community-dwelling older adults: data from the baseline phase of Birjand Longitudinal Aging Study,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11069313/,Approach to the diagnosis and management of dysbiosis,2024
T8390,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11070163/,Potential Effects of Traditional Chinese Medicine in Anti-Aging and Aging-Related Diseases: Current Evidence and Perspectives,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11070439/,The effects of myosteatosis on skeletal muscle function in older adults,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11070511/,Potential roles of gangliosides in chemical-induced neurodegenerative diseases and mental health disorders,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11070528/,Detection of elevated levels of PINK1 in plasma from patients with idiopathic Parkinson’s disease,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11070632/,Food for thought: Making the case for food produced via regenerative agriculture in the battle against non-communicable chronic diseases (NCDs),2024
T9996,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11070633/,SAH is a major metabolic sensor mediating worsening metabolic crosstalk in metabolic syndrome,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11070777/,Role and mechanism of NCAPD3 in promoting malignant behaviors in gastric cancer,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11070836/,Evaluation of women’s aging influence on sperm passage inside the fallopian tube using 3D dynamic mechanical modeling,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11071217/,"High-fat diet, microbiome-gut-brain axis signaling, and anxiety-like behavior in male rats",2024
T3497,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11071275/,Aberrant activation of TGF-β/ROCK1 enhances stemness during prostatic stromal hyperplasia,2024
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11071353/,Microglial MyD88-dependent pathways are regulated in a sex-specific manner in the context of HMGB1-induced anxiety,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11071479/,Lactate transport inhibition therapeutically reprograms fibroblast metabolism in experimental pulmonary fibrosis,2024
T8390,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11071505/,Identification of high sugar diet-induced dysregulated metabolic pathways in muscle using tissue-specific metabolic models in Drosophila,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11072137/,Emerging roles of mitochondrial functions and epigenetic changes in the modulation of stem cell fate,2024
T4880,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11073439/,Nuclear and degradative functions of the ESCRT-III pathway: implications for neurodegenerative disease,2024
T5430,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11073997/,Clonal hematopoiesis and its impact on the aging osteo-hematopoietic niche,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11074037/,"Obesity, body fat distribution and eye diseases",2024
T7008,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11074454/,Insights into the structure and function of the hippocampus: implications for the pathophysiology and treatment of autism spectrum disorder,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11074471/,Emerging insights into cuproptosis and copper metabolism: implications for age-related diseases and potential therapeutic strategies,2024
T3497,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11074623/,Thermotolerance in S. cerevisiae as a model to study extracellular vesicle biology,2024
T8390,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11074800/,Appetite- and Weight-Regulating Neuroendocrine Circuitry in Hypothalamic Obesity,2023
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11074979/,Regulation of FSP1 myristoylation by NADPH: A novel mechanism for ferroptosis inhibition,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11074998/,Exploring unconventional attributes of red blood cells and their potential applications in biomedicine,2024
T4880,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11075111/,Aging hallmarks of the primate ovary revealed by spatiotemporal transcriptomics,2023
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11075538/,Dietary restriction fails to extend lifespan of Drosophila model of Werner syndrome,2024
T9545,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11075631/,A study protocol for identifying aging trajectories toward chronic neurodegenerative diseases by means of Marche regional administrative databases – TREND project,2024
T7008,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11075665/,Clinical evidence and potential mechanisms of traditional Chinese medicine for refractory heart failure: a literature review and perspectives,2024
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11075744/,Liver-derived plasminogen mediates muscle stem cell expansion during caloric restriction through the plasminogen receptor Plg-RKT,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11075762/,Combined Nutrition with Exercise: Fueling the Fight Against Sarcopenia Through a Bibliometric Analysis and Review,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11076046/,"Uncharacterized yeast gene YBR238C, an effector of TORC1 signaling in a mitochondrial feedback loop, accelerates cellular aging via HAP4- and RMD9-dependent mechanisms",2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11076285/,Specific exercise patterns generate an epigenetic molecular memory window that drives long-term memory formation and identifies ACVR1C as a bidirectional regulator of memory in mice,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11076489/,Lactobacillus paracasei subsp. paracasei 2004 improves health and lifespan in Caenorhabditis elegans,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11076507/,Palmitic acid induces lipid droplet accumulation and senescence in nucleus pulposus cells via ER-stress pathway,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11076560/,Aging-regulated PNUTS maintains endothelial barrier function via SEMA3B suppression,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11076581/,Comprehensive pan-cancer analysis of inflammatory age-clock-related genes as prognostic and immunity markers based on multi-omics data,2024
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11076649/,Network analysis to explore the anti-senescence mechanism of Jinchan Yishen Tongluo Formula (JCYSTLF) in diabetic kidneys,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11076696/,Glucagon-like peptide-1 receptor agonists: new strategies and therapeutic targets to treat atherosclerotic cardiovascular disease,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11076712/,The pharmacoepigenetic paradigm in cancer treatment,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11076757/,Shenling Baizhu San ameliorates non-alcoholic fatty liver disease in mice by modulating gut microbiota and metabolites,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11076839/,The two-directional prospective association between inflammatory bowel disease and neurodegenerative disorders: a systematic review and meta-analysis based on longitudinal studies,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11076992/,MAP4K4 and WT1 mediate SOX6‐induced cellular senescence by synergistically activating the ATF2–TGFβ2–Smad2/3 signaling pathway in cervical cancer,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11077150/,Chang'an decoction (肠安方) alleviates endoplasmic reticulum stress by regulating mitofusin 2 to improve colitis,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11077220/,Effects of enzymatic hydrolysis technology on the physicochemical properties and biological activities of American ginseng beverages,2024
T2849,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11077335/,A scenario of unhealthy life cycle: The role of circadian rhythms in health,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11077376/,Dysfunction of STING Autophagy Degradation in Senescent Nucleus Pulposus Cells Accelerates Intervertebral Disc Degeneration,2024
T2546,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11077378/,"Autophagy in Its (Proper) Context: Molecular Basis, Biological Relevance, Pharmacological Modulation, and Lifestyle Medicine",2024
T9996,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11077725/,A method for mining condition-specific co-expressed genes in Camellia sinensis based on k-means clustering,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11077735/,The association of protein-bound methionine sulfoxide with proteomic basis for aging in beech seeds,2024
T1507,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11077829/,Understanding the immunosuppressive microenvironment of glioma: mechanistic insights and clinical perspectives,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11077870/,"Safety and efficacy of autologous adipose tissue-derived stem cell transplantation in aging-related low-grade inflammation patients: a single-group, open-label, phase I clinical trial",2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11077895/,Promoting Alzheimer’s disease research and therapy with stem cell technology,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11077962/,Gut-associated functions are favored during microbiome assembly across a major part of C. elegans life,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11078023/,Towards early diagnosis of Alzheimer’s disease: advances in immune-related blood biomarkers and computational approaches,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11078074/,New insight of square stepping exercise in immune fine-tuning for anticipating emerging pandemics,2024
T5029,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11078165/,Impact of Obesity and Age on Mouse Corneal Innervation at the Epithelial-Stromal Interface,2024
T3891,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11078437/,"Evaluation of DNAmAge in paired fresh, frozen, and formalin-fixed paraffin-embedded heart tissues",2024
T7395,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11078917/,"An overview on glycation: molecular mechanisms, impact on proteins, pathogenesis, and inhibition",2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11078963/,Bacteroidota inhibit microglia clearance of amyloid-beta and promote plaque deposition in Alzheimer’s disease mouse models,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11078990/,Identification and characterization of small molecule inhibitors of the LINE-1 retrotransposon endonuclease,2024
T9580,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11079006/,Repression of developmental transcription factor networks triggers aging-associated gene expression in human glial progenitor cells,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11079053/,"Evaluation of the immune system status and hematological dyscrasias, among amphetamine and cannabis abusers at Eradah Hospital in Qassim, Saudi Arabia",2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11079080/,Periodic heat waves-induced neuronal etiology in the elderly is mediated by gut-liver-brain axis: a transcriptome profiling approach,2024
T9545,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11079147/,What is driving the global decline of human fertility? Need for a multidisciplinary approach to the underlying mechanisms,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11079283/,Epigenetic modifications of DNA and RNA in Alzheimer’s disease,2024
T9545,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11079300/,Targeting papez circuit for cognitive dysfunction- insights into deep brain stimulation for Alzheimer's disease,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11079309/,The Intersection of cerebral cholesterol metabolism and Alzheimer's disease: Mechanisms and therapeutic prospects,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11079528/,M2 macrophage-derived TGF-β induces age-associated loss of adipogenesis through progenitor cell senescence,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11079868/,"Synthesis of Novel Hydrazide–Hydrazone Compounds and In Vitro and In Silico Investigation of Their Biological Activities against AChE, BChE, and hCA I and II",2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11079973/,Chemical Strategies for the Detection and Elimination of Senescent Cells,2024
T8390,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11080126/,Association between triglyceride glucose-body mass index and long-term adverse outcomes of heart failure patients with coronary heart disease,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11080250/,The cGAS-STING pathway in cardiovascular diseases: from basic research to clinical perspectives,2024
T4880,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11080644/,Senataxin deficiency disrupts proteostasis through nucleolar ncRNA-driven protein aggregation,2024
T3497,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11080704/,Oxidative stress‐induced changes in the transcriptomic profile of extracellular vesicles,2024
T3497,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11080793/,Extracellular vesicles and endothelial dysfunction in infectious diseases,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11081147/,Glycometabolic Reprogramming of Microglia in Neurodegenerative Diseases: Insights from Neuroinflammation,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11081148/,"Advancing Neurological Health: Insights into Aging, Immunity, and Vascular Dynamics",2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11081160/,Biomarkers of Aging and Relevant Evaluation Techniques: A Comprehensive Review,2024
T5029,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11081162/,Perspectives on Osteoarthritis Treatment with Mesenchymal Stem Cells and Radix Achyranthis Bidentatae,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11081163/,Crosstalk Between Microglia and Müller Glia in the Age-Related Macular Degeneration: Role and Therapeutic Value of Neuroinflammation,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11081165/,Age-Related Alterations in Immune Function and Inflammation: Focus on Ischemic Stroke,2024
T5125,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11081166/,A New Immunological Index for the Elderly: High Proportion of Multiple TCR T Cells Based on scRNA-Seq,2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11081172/,Role of the Senescence-Associated Factor Dipeptidyl Peptidase 4 in the Pathogenesis of SARS-CoV-2 Infection,2024
T5430,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11081312/,Conditional independence as a statistical assessment of evidence integration processes,2024
T5029,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11081481/,Age-Dependent RGS5 Loss in Pericytes Induces Cardiac Dysfunction and Fibrosis,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11081569/,"Efficacy and safety of Piwei Peiyuan Prescription in the treatment of chronic atrophic gastritis: A multicenter, double-blind, double-simulated, randomized, controlled clinical trial",2024
T1424,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11082024/,Physiological aging and inflammation-induced cellular senescence may contribute to oligodendroglial dysfunction in MS,2024
T5029,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11082347/,Roles of airway and intestinal epithelia in responding to pathogens and maintaining tissue homeostasis,2024
T0486,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11082579/,The association between circadian syndrome and chronic kidney disease in an aging population: a 4-year follow-up study,2024
T4880,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11082597/,α-Synuclein: A Promising Biomarker for Parkinson’s Disease and Related Disorders,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11082647/,TCM targets ferroptosis: potential treatments for cancer,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11082653/,The impact of exercise on the gut microbiota in middle-aged amateur serious runners: a comparative study,2024
T4880,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11082905/,Protecting Proteins from Desiccation Stress Using Molecular Glasses and Gels,2024
T9512,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11082943/,Rpt5-Derived Analogs Stimulate Human Proteasome Activity in Cells and Degrade Proteins Forming Toxic Aggregates in Age-Related Diseases,2024
T9996,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11082968/,Single-Cell Transcriptome Sequencing Reveals Molecular Expression Differences and Marker Genes in Testes during the Sexual Maturation of Mongolian Horses,2024
T0697,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11082974/,Strengthening the Evidence for a Causal Link between Type 2 Diabetes Mellitus and Pancreatic Cancer: Insights from Two-Sample and Multivariable Mendelian Randomization,2024
T3891,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11082988/,Targeting Interactions between Fibroblasts and Macrophages to Treat Cardiac Fibrosis,2024
T4829,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083012/,The Impact of the Aryl Hydrocarbon Receptor on Antenatal Chemical Exposure-Induced Cardiovascular–Kidney–Metabolic Programming,2024
T0651,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11083014/,Crosstalk between DNA Damage Repair and Metabolic Regulation in Hematopoietic Stem Cells,2024
